census_tract_GEOID,total-households,total-renter-occupied-households,total-owner-occupied-households,total-owner-occupied-households-mortgage,median-gross-rent,median-household-income,median-property-value,median-monthly-housing-cost,pct-white,pct-af-am,pct-hispanic,pct-am-indian,pct-asian,pct-nh-pi,pct-multiple,pct-other,pct-below-poverty-level,households-children,single-parent-household,older-adult-alone,level-of-education,immigrant-status,english-fluency,drive-to-work,public-transport-to-work,vacant-properties,live-in-mobile-home,pct-renter-occupied,pct-owner-occupied,pct-owner-occupied-mortgage,pct-owner-occupied-without-mortgage,median-house-age,pct-non-white,pct-without-health-insurance,total-evictions,avg-evictions,total-foreclosure-sales,avg-foreclosure-sales,total-lien-foreclosures,avg-lien-foreclosures,total-evictions-2017,eviction-filings-2017,eviction-rate-2017,total-evictions-2018,eviction-filings-2018,eviction-rate-2018,total-evictions-2019,eviction-filings-2019,eviction-rate-2019,foreclosure-sales-2017,foreclosure-sales-2018,foreclosure-sales-2019,lien-foreclosures-2017,lien-foreclosures-2018,lien-foreclosures-2019,avg-foreclosure-rate,foreclosure-rate-2017,foreclosure-rate-2018,foreclosure-rate-2019,avg-lien-foreclosure-rate,lien-foreclosure-rate-2017,lien-foreclosure-rate-2018,lien-foreclosure-rate-2019,avg-eviction-rate,ratio-to-mean-foreclosure-rate,ratio-to-mean-eviction-rate,avg-housing-loss-rate,evictions-pct-total-housing-loss,housing-loss-index,county_GEOID,county,state
12086006201,1069,605,464,200,1373,40234,348300,2600,1007,33,874,0,9,0,13,7,-888888888,221,21,220,177,723,381,1242,0,186,144,56.59494855,43.40505145,18.7090739,24.69597755,59,-907,19.57842086,11,5.5,11,3.666666667,,,4,8,0.5,7,9,0.7777777778,0,6,0,2,6,3,,,,1.833333333,1,3,1.5,,,,,0.9090909091,0.7874511321,0.6228981183,1.138716356,0.6,0.6327697963,12086,Miami-Dade County,Florida
12086006203,1242,806,436,203,1414,61250,642900,2605,1174,8,746,0,38,0,13,9,-888888888,62,118,450,214,991,632,925,54,150,0,64.89533011,35.10466989,16.34460548,18.76006441,45,-1074,6.683804627,15,5,26,8.666666667,2,1,5,8,0.625,8,13,0.6153846154,2,6,0.3333333333,7,12,7,1,1,0,4.269293924,3.448275862,5.911330049,3.448275862,0.2293577982,0.2293577982,0.2293577982,0,0.6203473945,1.833742,0.4250545472,1.354476379,0.3658536585,0.7526648212,12086,Miami-Dade County,Florida
12086006205,2174,1866,308,186,1427,50682,287000,2630,2031,26,1682,8,14,0,56,39,-888888888,164,20,533,321,1376,824,1945,162,409,15,85.8325667,14.1674333,8.555657774,5.611775529,45,-1931,20.25405787,24,8,18,6,2,2,6,13,0.4615384615,13,14,0.9285714286,5,24,0.2083333333,11,6,1,0,0,2,3.225806452,5.913978495,3.225806452,0.5376344086,0.6493506494,0,0,0.6493506494,0.4287245445,1.385544514,0.2937568832,0.6822612086,0.5714285714,0.3791236366,12086,Miami-Dade County,Florida
12086005407,789,489,300,138,947,28480,300000,1700,716,25,777,0,0,0,36,12,-888888888,114,64,131,173,799,155,738,105,76,19,61.97718631,38.02281369,17.4904943,20.53231939,72,-616,22.69230769,21,7,8,2.666666667,1,1,8,11,0.7272727273,8,11,0.7272727273,5,6,0.8333333333,3,2,3,0,1,0,1.93236715,2.173913043,1.449275362,2.173913043,0.3333333333,0,0.3333333333,0,1.431492843,0.829988018,0.9808416178,1.541733121,0.724137931,0.856720945,12086,Miami-Dade County,Florida
12086005410,1490,1426,64,29,1036,25850,-666666666,-666666666,1372,41,1475,20,0,0,57,0,-888888888,198,98,244,195,873,95,985,153,119,0,95.70469799,4.295302013,1.946308725,2.348993289,63,-1272,21.52442297,53,17.66666667,,,,,16,23,0.6956521739,22,32,0.6875,15,23,0.652173913,,,,,,,,,,,,,,,1.238896681,,0.8488770523,,,,12086,Miami-Dade County,Florida
12086016500,2332,292,2040,1719,2255,100189,379200,2177,2074,60,1921,0,107,0,71,20,-888888888,1029,0,141,915,3477,1121,3753,20,13,0,12.52144082,87.47855918,73.7135506,13.76500858,19,-1974,8.100342579,15,5,96,32,1,1,5,6,0.8333333333,4,11,0.3636363636,6,15,0.4,43,28,25,1,0,0,1.861547411,2.501454334,1.628853985,1.454333915,0.04901960784,0.04901960784,0,0,1.712328767,0.799569609,1.173267004,1.839880656,0.1351351351,1.022397634,12086,Miami-Dade County,Florida
12086015400,1645,203,1442,859,1794,73149,386500,2184,1587,19,1614,0,0,0,9,30,-888888888,192,28,195,497,2863,344,2103,20,40,0,12.34042553,87.65957447,52.21884498,35.44072948,34,-1487,8.891328211,7,2.333333333,59,19.66666667,2,1,1,1,1,2,5,0.4,4,9,0.4444444444,31,13,15,0,1,1,2.289483896,3.608847497,1.51338766,1.746216531,0.0693481276,0,0.0693481276,0.0693481276,1.149425287,0.9833763741,0.7875723335,2.071563089,0.1060606061,1.151140533,12086,Miami-Dade County,Florida
12086017000,1764,696,1068,789,1658,56806,240100,1426,1607,33,1637,0,10,0,8,106,-888888888,325,17,233,532,2266,505,2655,63,24,0,39.45578231,60.54421769,44.72789116,15.81632653,37,-1507,13.53787485,12,4,44,14.66666667,7,2.333333333,2,3,0.6666666667,7,7,1,3,6,0.5,11,20,13,4,2,1,1.858893114,1.394169835,2.534854246,1.64765526,0.2184769039,0.3745318352,0.1872659176,0.0936329588,0.5747126437,0.7984295382,0.3937861667,1.25701459,0.2142857143,0.6985065789,12086,Miami-Dade County,Florida
12086017100,2324,964,1360,900,1487,48284,199500,1269,2164,69,2062,0,31,0,18,42,-888888888,308,0,247,630,2472,600,2989,18,41,0,41.48020654,58.51979346,38.72633391,19.79345955,36,-2064,10.55214724,15,5,70,23.33333333,3,1.5,3,6,0.5,7,7,1,5,8,0.625,29,18,23,2,0,1,2.592592593,3.222222222,2,2.555555556,0.1102941176,0.1470588235,0,0.07352941176,0.5186721992,1.113567257,0.3553879306,1.520028612,0.1764705882,0.8446600333,12086,Miami-Dade County,Florida
12086017200,1013,179,834,519,2113,99417,356200,2276,961,45,831,0,7,0,0,0,-888888888,325,7,73,195,1440,593,1625,21,71,0,17.67028628,82.32971372,51.23395854,31.09575518,45,-861,11.3963039,2,1,32,10.66666667,2,2,1,1,1,0,0,0,1,4,0.25,11,11,10,0,0,2,2.055234425,2.119460501,2.119460501,1.926782274,0.2398081535,0,0,0.2398081535,0.5586592179,0.8827618226,0.3827865531,1.671442216,0.08571428571,0.9287985939,12086,Miami-Dade County,Florida
12086017300,1478,737,741,541,1409,60750,203400,1566,1328,73,1220,0,12,0,4,61,-888888888,255,9,96,266,1951,626,1903,129,82,0,49.864682,50.135318,36.60351827,13.53179973,40,-1228,12.45636998,4,1.333333333,27,9,2,2,2,3,0.6666666667,1,4,0.25,1,4,0.25,11,8,8,0,0,2,1.663585952,2.033271719,1.478743068,1.478743068,0.2699055331,0,0,0.2699055331,0.1809136137,0.7145414406,0.1239598245,0.8085550339,0.1290322581,0.4493034647,12086,Miami-Dade County,Florida
12086017400,2275,967,1308,643,1535,56597,303400,1561,2144,24,1820,0,88,0,19,0,-888888888,494,50,341,463,2011,712,2753,62,49,0,42.50549451,57.49450549,28.26373626,29.23076923,44,-2044,14.46540881,7,2.333333333,47,15.66666667,2,2,3,5,0.6,2,7,0.2857142857,2,8,0.25,18,20,9,2,0,0,2.436495594,2.799377916,3.110419907,1.399688958,0.1529051988,0.1529051988,0,0,0.2412961048,1.046520662,0.1653331786,1.118012422,0.1296296296,0.6212648909,12086,Miami-Dade County,Florida
12086017500,1298,811,487,337,1190,36011,237300,1318,1236,0,1261,9,0,0,8,45,-888888888,159,17,153,451,1767,198,1570,28,52,0,62.4807396,37.5192604,25.96302003,11.55624037,33,-1136,14.21102662,10,3.333333333,23,7.666666667,4,2,2,2,1,7,10,0.7,1,9,0.1111111111,6,6,11,0,2,2,2.274975272,1.78041543,1.78041543,3.264094955,0.4106776181,0,0.4106776181,0.4106776181,0.4110152076,0.9771446473,0.2816226593,0.9581881533,0.303030303,0.5324526334,12086,Miami-Dade County,Florida
12086001801,1294,766,528,370,766,40514,152200,1315,243,991,285,31,7,0,0,22,-888888888,173,121,128,328,382,3264,1209,101,126,0,59.19629057,40.80370943,28.5935085,12.21020093,64,-143,17.94667728,67,22.33333333,22,7.333333333,26,8.666666667,26,39,0.6666666667,22,48,0.4583333333,19,44,0.4318181818,6,5,11,11,7,8,1.981981982,1.621621622,1.351351351,2.972972973,1.641414141,2.083333333,1.325757576,1.515151515,2.915578764,0.8512985212,1.997719379,2.611502347,0.7528089888,1.451177723,12086,Miami-Dade County,Florida
12086011401,5302,3000,2302,1846,1473,67601,185700,1690,3478,1459,3022,0,0,0,260,105,-888888888,1420,0,448,1194,2537,6975,6419,365,810,0,56.58242173,43.41757827,34.81705017,8.600528103,19,-3378,14.42131377,245,81.66666667,204,68,46,15.33333333,85,145,0.5862068966,90,156,0.5769230769,70,149,0.4697986577,88,41,75,17,23,6,3.683640303,4.767063922,2.221018418,4.06283857,0.6660874602,0.7384882711,0.9991311903,0.2606429192,2.722222222,1.58219276,1.86523381,3.088457835,0.5456570156,1.716215653,12086,Miami-Dade County,Florida
12086490100,533,255,278,158,896,46750,266700,1694,514,8,527,0,6,0,0,5,-888888888,72,5,144,91,870,45,786,31,29,0,47.8424015,52.1575985,29.6435272,22.51407129,71,-414,13.65336658,15,5,16,5.333333333,1,1,5,9,0.5555555556,6,22,0.2727272727,4,27,0.1481481481,7,6,3,0,0,1,3.375527426,4.430379747,3.797468354,1.898734177,0.3597122302,0,0,0.3597122302,1.960784314,1.449852487,1.343505745,2.502017756,0.4838709677,1.390338566,12086,Miami-Dade County,Florida
12086001802,1401,829,572,322,990,30307,162800,1106,466,744,672,0,0,0,17,174,-888888888,136,17,162,244,488,2075,1379,245,96,9,59.17201999,40.82798001,22.98358315,17.84439686,62,-366,22.38160291,99,33,76,25.33333333,57,19,41,56,0.7321428571,33,58,0.5689655172,25,46,0.5434782609,39,20,17,19,22,16,7.867494824,12.11180124,6.211180124,5.279503106,3.321678322,3.321678322,3.846153846,2.797202797,3.980699638,3.37923693,2.727527345,5.068056762,0.5657142857,2.816252904,12086,Miami-Dade County,Florida
12086001904,1755,1324,431,183,992,22123,172000,1174,331,1315,451,0,0,0,13,96,-888888888,138,123,417,322,437,2801,1328,143,236,46,75.44159544,24.55840456,10.42735043,14.13105413,55,-231,16.94616064,117,39,26,8.666666667,25,8.333333333,49,64,0.765625,40,66,0.6060606061,28,44,0.6363636364,13,4,9,5,9,11,4.735883424,7.103825137,2.18579235,4.918032787,1.933488012,1.160092807,2.088167053,2.552204176,2.945619335,2.034150962,2.018302815,3.163017032,0.8181818182,1.757647224,12086,Miami-Dade County,Florida
12086002001,1603,1274,329,281,588,19570,173100,996,221,1330,266,0,38,0,0,14,-888888888,166,169,374,306,985,1974,839,370,187,0,79.47598253,20.52401747,17.52963194,2.994385527,63,-121,36.89501987,85,28.33333333,25,8.333333333,6,2,26,38,0.6842105263,32,48,0.6666666667,27,44,0.6136363636,15,4,6,1,1,4,2.965599051,5.338078292,1.423487544,2.135231317,0.6079027356,0.3039513678,0.3039513678,1.215805471,2.22396651,1.273780544,1.523835009,2.357984995,0.7727272727,1.310301443,12086,Miami-Dade County,Florida
12086000206,1591,754,837,600,1205,43508,167700,1318,527,984,421,0,21,0,52,7,-888888888,220,17,113,1006,2149,2065,2183,315,130,30,47.39157762,52.60842238,37.71213074,14.89629164,63,-427,24.38162544,45,15,49,16.33333333,5,1.666666667,22,30,0.7333333333,11,25,0.44,12,24,0.5,19,20,10,1,1,3,2.722222222,3.166666667,3.333333333,1.666666667,0.199123855,0.119474313,0.119474313,0.3584229391,1.98938992,1.16924562,1.363105962,2.31413097,0.4787234043,1.285932335,12086,Miami-Dade County,Florida
12086000305,2413,1660,753,564,1142,40596,264300,1648,553,1723,438,0,101,0,0,36,-888888888,394,39,256,358,2218,1766,2192,654,182,64,68.79403232,31.20596768,23.37339412,7.83257356,53,-453,26.10007543,49,16.33333333,35,11.66666667,3,1.5,15,29,0.5172413793,17,39,0.4358974359,17,32,0.53125,12,12,11,2,0,1,2.06855792,2.127659574,2.127659574,1.95035461,0.1992031873,0.2656042497,0,0.1328021248,0.983935743,0.888484514,0.6741808951,1.258992806,0.5833333333,0.6996058473,12086,Miami-Dade County,Florida
12086000604,1736,585,1151,692,1308,51277,233400,1832,1660,14,1704,0,18,0,18,26,-888888888,248,35,127,261,2817,363,2494,174,133,0,33.69815668,66.30184332,39.86175115,26.44009217,64,-1560,11.42213642,28,9.333333333,41,13.66666667,13,4.333333333,15,17,0.8823529412,5,8,0.625,8,22,0.3636363636,18,8,15,5,2,6,1.97495183,2.601156069,1.156069364,2.167630058,0.3764842166,0.4344048653,0.1737619461,0.5212858384,1.595441595,0.8482789389,1.093177324,1.801096319,0.4057971014,1.000845685,12086,Miami-Dade County,Florida
12086001004,2136,1672,464,279,1046,28500,138800,1206,424,1614,475,0,10,0,9,79,-888888888,182,10,363,261,661,4279,1697,306,275,152,78.27715356,21.72284644,13.06179775,8.661048689,25,-324,23.07463131,212,70.66666667,53,17.66666667,38,12.66666667,86,130,0.6615384615,61,132,0.4621212121,65,150,0.4333333333,16,21,16,12,16,10,6.33213859,5.734767025,7.52688172,5.734767025,2.729885057,2.586206897,3.448275862,2.155172414,4.226475279,2.719772564,2.895929848,4.527592688,0.8,2.515924082,12086,Miami-Dade County,Florida
12086001102,1202,330,872,611,1507,75451,289700,2072,515,503,469,27,8,0,0,149,-888888888,280,0,67,1279,1277,1833,2015,103,59,0,27.45424293,72.54575707,50.83194676,21.71381032,73,-415,11.7699115,13,4.333333333,38,12.66666667,7,2.333333333,4,5,0.8,5,8,0.625,4,7,0.5714285714,15,16,7,3,2,2,2.073104201,2.454991817,2.618657938,1.145662848,0.2675840979,0.3440366972,0.2293577982,0.2293577982,1.313131313,0.8904372272,0.8997417264,1.806588735,0.2549019608,1.003897748,12086,Miami-Dade County,Florida
12086000202,2178,937,1241,723,1166,41143,196200,1255,1435,578,1246,0,67,0,5,93,-888888888,361,9,286,378,2185,1771,2770,174,157,73,43.02112029,56.97887971,33.19559229,23.78328742,64,-1335,19.76498945,26,8.666666667,54,18,3,1,10,15,0.6666666667,10,12,0.8333333333,6,7,0.8571428571,37,10,7,1,1,1,2.489626556,5.117565698,1.383125864,0.9681881051,0.08058017728,0.08058017728,0.08058017728,0.08058017728,0.9249377446,1.069341409,0.6337561787,1.606425703,0.325,0.8926697673,12086,Miami-Dade County,Florida
12086000302,638,84,554,368,1330,52813,248900,1669,228,383,190,0,7,0,5,15,-888888888,91,13,58,138,801,614,857,165,53,0,13.1661442,86.8338558,57.68025078,29.15360502,64,-128,30.49808429,13,4.333333333,42,14,2,2,7,9,0.7777777778,5,11,0.4545454545,1,3,0.3333333333,11,16,15,0,2,0,3.804347826,2.989130435,4.347826087,4.076086957,0.3610108303,0,0.3610108303,0,5.158730159,1.63403891,3.53469964,4.056047198,0.2363636364,2.253892416,12086,Miami-Dade County,Florida
12086000603,1582,561,1021,412,1117,34583,275000,1950,1545,0,1510,0,19,0,0,18,-888888888,150,28,298,308,2057,505,1862,58,44,0,35.46144121,64.53855879,26.04298357,38.49557522,62,-1445,17.74031708,15,5,32,10.66666667,1,1,7,9,0.7777777778,6,8,0.75,2,11,0.1818181818,11,15,6,1,0,0,2.588996764,2.669902913,3.640776699,1.45631068,0.09794319295,0.09794319295,0,0,0.8912655971,1.112022781,0.6106844297,1.610140459,0.3191489362,0.8947340088,12086,Miami-Dade County,Florida
12086000605,1257,456,801,463,1232,47917,265400,1661,1239,10,1216,0,8,0,0,0,-888888888,161,53,94,351,1753,553,1680,42,70,0,36.27684964,63.72315036,36.83373111,26.88941925,64,-1139,23.50829969,21,7,21,7,1,1,7,14,0.5,9,10,0.9,5,14,0.3571428571,6,8,7,1,0,0,1.51187905,1.295896328,1.727861771,1.51187905,0.1248439451,0.1248439451,0,0,1.535087719,0.6493804741,1.051823577,1.523394995,0.5,0.846530688,12086,Miami-Dade County,Florida
12086000903,825,377,448,175,1086,35034,121600,1099,220,482,335,0,0,0,29,94,-888888888,110,30,86,101,277,1546,966,167,103,137,45.6969697,54.3030303,21.21212121,33.09090909,64,-120,26.75074676,57,19,33,11,8,4,18,31,0.5806451613,22,42,0.5238095238,17,31,0.5483870968,16,4,13,4,4,0,6.285714286,9.142857143,2.285714286,7.428571429,0.8928571429,0.8928571429,0.8928571429,0,5.039787798,2.699832453,3.45320177,5.434782609,0.6333333333,3.020037664,12086,Miami-Dade County,Florida
12086001003,1793,774,1019,578,1256,35915,126000,1268,365,1351,346,0,0,0,21,56,-888888888,116,92,321,291,691,3988,1732,170,168,67,43.16787507,56.83212493,32.23647518,24.59564975,64,-265,23.75821768,101,33.66666667,100,33.33333333,40,13.33333333,40,53,0.7547169811,36,51,0.7058823529,25,43,0.5813953488,44,40,16,17,8,15,5.767012687,7.612456747,6.920415225,2.76816609,1.308472359,1.668302257,0.7850834151,1.472031403,4.349698536,2.477040365,2.980360936,4.955621302,0.5024875622,2.753773988,12086,Miami-Dade County,Florida
12086001101,1396,592,804,473,1574,49694,262600,1448,607,656,397,9,60,29,18,17,-888888888,161,65,100,565,1837,1483,1590,288,124,11,42.40687679,57.59312321,33.88252149,23.71060172,65,-507,22.46547659,27,9,51,17,4,2,9,19,0.4736842105,11,15,0.7333333333,7,15,0.4666666667,24,15,12,0,2,2,3.594080338,5.073995772,3.171247357,2.536997886,0.2487562189,0,0.2487562189,0.2487562189,1.52027027,1.543725072,1.04167084,2.441314554,0.3461538462,1.35660659,12086,Miami-Dade County,Florida
12086001501,1139,876,263,135,342,18170,113900,1763,129,960,155,0,0,0,31,19,-888888888,53,37,172,211,284,3127,537,357,249,14,76.9095698,23.0904302,11.85250219,11.23792801,72,-29,17.57731959,127,42.33333333,16,5.333333333,41,13.66666667,53,81,0.6543209877,41,93,0.4408602151,33,64,0.515625,3,8,5,13,17,11,3.950617284,2.222222222,5.925925926,3.703703704,5.196451204,4.942965779,6.463878327,4.182509506,4.832572298,1.696864392,3.31122021,4.714803825,0.8881118881,2.619954864,12086,Miami-Dade County,Florida
12086001803,1200,1054,146,75,650,16341,164500,1091,324,768,399,0,0,0,24,84,-888888888,80,203,268,218,377,1877,710,210,244,0,87.83333333,12.16666667,6.25,5.916666667,50,-224,15.84251969,166,55.33333333,35,11.66666667,17,5.666666667,69,88,0.7840909091,46,81,0.5679012346,51,91,0.5604395604,21,12,2,5,3,9,15.55555556,28,16,2.666666667,3.881278539,3.424657534,2.054794521,6.164383562,5.249841872,6.681403545,3.597128286,5.93445527,0.8258706468,3.297699231,12086,Miami-Dade County,Florida
12086002201,1143,866,277,151,1742,55063,427600,2212,870,242,603,0,0,0,17,14,-888888888,146,10,85,328,847,1275,1429,39,190,14,75.76552931,24.23447069,13.21084864,11.02362205,64,-770,23.86865342,145,48.33333333,32,10.66666667,2,2,55,78,0.7051282051,54,117,0.4615384615,36,102,0.3529411765,12,8,12,2,0,0,7.06401766,7.947019868,5.298013245,7.947019868,0.7220216606,0.7220216606,0,0,5.58121632,3.034128384,3.824182058,5.801376598,0.8192090395,3.223749152,12086,Miami-Dade County,Florida
12086008306,2153,548,1605,1247,1445,63561,243100,1613,1227,702,1030,20,67,0,27,110,-888888888,487,51,221,479,2612,2872,3281,334,131,6,25.45285648,74.54714352,57.91918254,16.62796098,51,-1127,19.87841248,14,4.666666667,44,14.66666667,2,1,6,6,1,5,8,0.625,3,9,0.3333333333,22,16,6,0,1,1,1.176156108,1.764234162,1.283079391,0.4811547715,0.06230529595,0,0.06230529595,0.06230529595,0.8515815085,0.5051811593,0.5834933711,1.077065924,0.2413793103,0.5985114568,12086,Miami-Dade County,Florida
12086008405,1847,434,1413,897,1605,115938,612500,3069,1725,56,1182,0,46,0,20,0,-888888888,499,21,151,300,1255,1966,2596,88,160,0,23.49756362,76.50243638,48.56524093,27.93719545,47,-1625,7.349517792,19,6.333333333,41,13.66666667,2,1,9,12,0.75,7,10,0.7,3,9,0.3333333333,15,15,11,1,0,1,1.523597176,1.672240803,1.672240803,1.226309922,0.07077140835,0.07077140835,0,0.07077140835,1.459293395,0.6544136296,0.9998902206,1.502629602,0.3166666667,0.8349916306,12086,Miami-Dade County,Florida
12086008412,2390,1559,831,415,1360,49093,282800,1461,2096,154,1859,0,92,0,0,48,-888888888,306,176,474,602,2793,1432,2703,92,336,0,65.23012552,34.76987448,17.36401674,17.40585774,45,-1996,9.312365094,27,9,28,9.333333333,1,1,9,12,0.75,8,12,0.6666666667,10,25,0.4,12,12,4,0,0,1,2.248995984,2.891566265,2.891566265,0.9638554217,0.1203369434,0,0,0.1203369434,0.5772931366,0.9659860547,0.3955542894,0.9287402904,0.4909090909,0.5160888409,12086,Miami-Dade County,Florida
12086008901,1959,261,1698,1003,1203,73728,346500,1997,1824,0,1665,0,0,0,87,48,-888888888,351,18,385,552,2933,775,2730,8,94,56,13.32312404,86.67687596,51.19959163,35.47728433,62,-1724,5.093790427,8,2.666666667,43,14.33333333,2,1,2,4,0.5,5,8,0.625,1,6,0.1666666667,20,11,12,0,1,1,1.429046195,1.994017946,1.09670987,1.196410768,0.05889281508,0,0.05889281508,0.05889281508,1.021711367,0.6138022057,0.7000642964,1.344936709,0.1568627451,0.747363751,12086,Miami-Dade County,Florida
12086002003,1322,1129,193,83,871,19933,120600,1005,242,937,294,0,0,0,47,96,-888888888,114,127,360,39,693,1583,683,221,257,0,85.40090772,14.59909228,6.278366112,8.320726172,51,-142,18.45738295,106,35.33333333,10,3.333333333,21,7,41,54,0.7592592593,41,66,0.6212121212,24,49,0.4897959184,4,4,2,11,5,5,4.016064257,4.819277108,4.819277108,2.409638554,3.626943005,5.699481865,2.590673575,2.590673575,3.129613227,1.724975098,2.144373209,3.190319032,0.9137931034,1.772818589,12086,Miami-Dade County,Florida
12086002202,1784,830,954,486,1119,38347,232700,1432,451,1099,532,0,17,0,31,186,-888888888,232,70,194,334,1244,2403,1975,166,275,46,46.52466368,53.47533632,27.24215247,26.23318386,71,-351,22.34219269,78,26,71,23.66666667,15,5,31,46,0.6739130435,28,48,0.5833333333,19,31,0.6129032258,31,28,12,6,6,3,4.869684499,6.378600823,5.761316872,2.469135802,0.5241090147,0.6289308176,0.6289308176,0.3144654088,3.13253012,2.091621039,2.146371829,3.774062817,0.5234899329,2.097197381,12086,Miami-Dade County,Florida
12086004102,1395,430,965,529,2276,137009,979500,4001,1209,64,391,0,56,0,12,54,-888888888,196,52,338,23,725,1374,1070,10,834,0,30.82437276,69.17562724,37.92114695,31.25448029,54,-1109,7.652173913,7,2.333333333,18,6,,,3,6,0.5,1,1,1,3,5,0.6,10,4,4,,,,1.134215501,1.890359168,0.7561436673,0.7561436673,,,,,0.5426356589,0.4871668801,0.3718074039,0.868960723,0.28,0.4828701166,12086,Miami-Dade County,Florida
12086005201,2228,2054,174,96,980,25294,176100,960,1994,173,2125,0,0,0,0,61,-888888888,410,49,454,169,1838,646,1690,621,270,27,92.19030521,7.809694794,4.308797127,3.500897666,57,-1894,25.57160048,93,31,3,1.5,2,2,37,51,0.7254901961,38,58,0.6551724138,18,35,0.5142857143,1,0,2,2,0,0,1.5625,1.041666667,0,2.083333333,1.149425287,1.149425287,0,0,1.509250243,0.6711231239,1.03412005,1.511627907,0.9538461538,0.8399918712,12086,Miami-Dade County,Florida
12086007002,2955,2192,763,377,1551,43011,325700,2590,2668,104,2429,0,68,0,21,94,-888888888,406,113,514,697,2520,977,2645,495,499,0,74.17935702,25.82064298,12.75803723,13.06260575,57,-2568,25.00641519,51,17,32,10.66666667,2,1,12,33,0.3636363636,27,48,0.5625,12,43,0.2790697674,15,7,10,1,0,1,2.829354553,3.978779841,1.856763926,2.652519894,0.131061599,0.131061599,0,0.131061599,0.7755474453,1.215260971,0.5313957487,1.076943039,0.6144578313,0.5984431712,12086,Miami-Dade County,Florida
12086007801,261,6,255,126,-666666666,215625,2000001,4001,249,3,97,0,4,0,5,0,-888888888,68,0,23,26,210,389,325,18,18,0,2.298850575,97.70114943,48.27586207,49.42528736,52,-149,6.034482759,,,1,1,1,1,,,,,,,,,,0,0,1,0,0,1,0.7936507937,0,0,0.7936507937,0.3921568627,0,0,0.3921568627,,0.340887936,,,,,12086,Miami-Dade County,Florida
12086007901,1372,348,1024,629,1793,174000,1167800,4001,1284,78,677,0,10,0,0,0,-888888888,295,31,106,284,1044,1262,1578,38,181,0,25.36443149,74.63556851,45.84548105,28.79008746,61,-1184,5.092592593,0,,21,7,,,0,0,0,0,3,0,0,1,0,5,10,6,,,,1.112877583,0.7949125596,1.589825119,0.9538950715,,,,,,0.4780018434,,,,,12086,Miami-Dade County,Florida
12086000107,1418,909,509,177,1661,52389,543800,3155,1352,27,778,0,12,0,11,16,-888888888,127,109,378,194,975,565,1318,16,1058,0,64.10437236,35.89562764,12.48236953,23.41325811,45,-1252,4.446091145,20,6.666666667,29,9.666666667,1,1,6,11,0.5454545455,6,12,0.5,8,13,0.6153846154,10,11,8,0,0,1,5.461393597,5.649717514,6.214689266,4.519774011,0.1964636542,0,0,0.1964636542,0.733406674,2.34577122,0.5025214009,1.503990178,0.4081632653,0.835747685,12086,Miami-Dade County,Florida
12086000118,440,78,362,108,3238,111250,1019600,4001,406,0,114,0,7,0,11,16,-888888888,44,5,89,35,393,301,245,12,1464,0,17.72727273,82.27272727,24.54545455,57.72727273,18,-306,9.211873081,2,1,11,3.666666667,1,1,0,0,0,1,1,1,1,2,0.5,4,3,4,0,1,0,3.395061728,3.703703704,2.777777778,3.703703704,0.2762430939,0,0.2762430939,0,1.282051282,1.458242837,0.8784460643,2.508960573,0.2142857143,1.394196599,12086,Miami-Dade County,Florida
12086000119,2005,945,1060,460,2112,59004,337600,4001,1900,0,681,0,66,0,39,0,-888888888,251,95,497,225,1083,1444,1544,20,1165,0,47.13216958,52.86783042,22.94264339,29.92518703,31,-1800,7.790298873,18,6,11,3.666666667,9,3,2,8,0.25,10,27,0.3703703704,6,30,0.2,1,7,3,1,6,2,0.7971014493,0.2173913043,1.52173913,0.652173913,0.2830188679,0.09433962264,0.5660377358,0.1886792453,0.6349206349,0.3423700574,0.4350399556,0.6880189798,0.6206896552,0.3823231548,12086,Miami-Dade County,Florida
12086000121,613,146,467,116,2444,106964,590100,2692,535,18,124,0,38,0,8,14,-888888888,65,17,133,23,367,665,329,0,1174,0,23.81729201,76.18270799,18.9233279,57.2593801,35,-435,5.511811024,3,1,21,7,7,3.5,1,1,1,1,4,0.25,1,8,0.125,7,7,7,0,2,5,6.034482759,6.034482759,6.034482759,6.034482759,0.7494646681,0,0.4282655246,1.070663812,0.6849315068,2.591923789,0.4693068015,3.053435115,0.125,1.696753985,12086,Miami-Dade County,Florida
12086000120,1805,623,1182,702,1441,79954,554500,2677,1567,73,969,0,48,0,58,59,-888888888,294,88,266,274,1382,1188,1882,55,428,0,34.51523546,65.48476454,38.89196676,26.59279778,54,-1467,20.15700762,17,5.666666667,49,16.33333333,6,2,6,13,0.4615384615,3,9,0.3333333333,8,9,0.8888888889,21,13,15,1,3,2,2.32668566,2.991452991,1.851851852,2.136752137,0.1692047377,0.08460236887,0.2538071066,0.1692047377,0.9095773141,0.9993552311,0.6232313971,1.660377358,0.2575757576,0.9226499973,12086,Miami-Dade County,Florida
